ريحانة الطبMA MCQ Infections::Page1-14	1- The primary preventive strategy for community-acquired pneumonia is.	Antibiotic therapy	Good hand hygiene	Adherence to healthy lifestyle behaviors	Immunization with pneumococcal and influenza vaccines.		D	Immunization with pneumococcal and influenza vaccines.	Vaccination is the single most effective intervention against the major causes of CAP, Streptococcus pneumoniae and Influenza.	Pneumococcal and Influenza vaccines are the primary prevention for CAP.	CAP Prevention				
ريحانة الطبMCQ infections MA Summary	P80, Q13: As regard food poisoning the following organisms cancause food poisoning except:	Staphylococcal aurus	Hepatitis B virus.	Clostridium botulenum	Salmonella spp	Hepatitis A virus	B	Hepatitis B virus.	Food poisoning is an acute illness from ingested toxins or pathogens. All listed can cause food poisoning/enteric illness except **Hepatitis B Virus (HBV)**, which is transmitted parenterally (blood/sex), not via food/water. Hepatitis A Virus (HAV) is transmitted by the fecal-oral route (food/water).	Hepatitis B is blood-borne, not transmitted via food/water like the others.	Infectious Diseases				
ريحانة الطبMCQ infections MA Summary	P80, Q14: The following are correct for food poisoning except for	a person gets sick after consuming a particular pathogenic microorganism.	Food poisoning must be suspected when an acute illness with gastrointestinal or neurological manifestation affect two or more persons, have shared a meal during the previous 72 hours.	Intoxication involves food poisoning in which the organism grows in food and releases a heat stable toxin from the cells on pre-formed food as salmonella spp.	Salmonella cause a gastro-flu-like' infection which in most cases lasts about 2 to 5 days.		C	Intoxication involves food poisoning in which the organism grows in food and releases a heat stable toxin from the cells on pre-formed food as salmonella spp.	The statement is **false** because **Salmonella** causes infection/invasion (requiring a longer incubation), not intoxication from a pre-formed toxin. Intoxication is caused by organisms like *S. aureus* and *B. cereus* (emetic type). *Salmonella* is an infection.	Intoxication is caused by pre-formed toxins (*S. aureus*), not by *Salmonella*, which causes an infection/invasion.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P81, Q15: A 29-year-old woman develops severe vomiting four hours after having lunch at a local restaurant. What is the most likely causative organism?	Escherichia coli	Shigella	Campylobacter	Salmonella	Staphylococcus aureus	E	Staphylococcus aureus	The very short incubation period of **four hours** with prominent symptoms of **severe vomiting** is the hallmark of intoxication caused by the pre-formed, heat-stable toxin of **Staphylococcus aureus** (or *Bacillus cereus*). *Salmonella*, *E. coli*, *Shigella*, and *Campylobacter* require longer incubation times for infection/invasion.	Very short incubation (1-6 hours) + Severe Vomiting = *Staphylococcus aureus* Toxin.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P81, Q16: A 42-year-old female presents to the Emergency Department. She is known to be an intravenous drug user and sometimes practices skin popping. She has multiple sores and wounds. She is complaining of double vision, difficulty swallowing, slurred speech and weakness of the arm muscles. Her arms are weak and floppy. You suspect that a bacterial toxin is causing her symptoms. What is the mechanism of action of the most likely toxin?	Chloride channel blocker	Inhibition of the release of acetylcholine at synapses	Inhibition of the release of glycine and gamma-amino butyric acid at synapses	Sodium channel blocker	Nicotinic acetylcholine receptor blocker	B	Inhibition of the release of acetylcholine at synapses	The clinical presentation (double vision, dysphagia, slurred speech, descending flaccid paralysis) in a patient with wounds/skin popping is characteristic of **Wound Botulism** (*Clostridium botulinum* toxin). The toxin acts by **inhibiting the release of acetylcholine** at the neuromuscular junction, blocking motor and parasympathetic transmission.	Botulinum toxin blocks Acetylcholine release at the neuromuscular junction, causing flaccid paralysis.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P81, Q17: Which one of the following is the most likely presentation of Staphylococcus aureus food poisoning?	Tenesmus	Watery diarrhoea	Dysentery	Severe vomiting	Presentation 24-48 hours after eating affected food	D	Severe vomiting	*Staphylococcus aureus* food poisoning is a classic intoxication syndrome characterized by the abrupt onset of **severe vomiting** (emesis) due to ingestion of a pre-formed toxin, typically within 1-6 hours.	*S. aureus* intoxication presents with very short incubation and dominant, severe vomiting.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P82, Q18: The following are correct for food poisoning except for	a) a person gets sick after consuming a particular pathogenic microorganism	b) pathogenic microorganism	c) B- Food poisoning must be suspected when an acute illness with gastrointestinal or neurological manifestation affect two or more persons, have shared a meal during the previous 72 hours	d) C- Intoxication involves food poisoning in which the organism grows in food and releases a heat stable toxin from the cells on pre-formed food as salmonella spp	e) D- Salmonella cause a gastro-flu-like' infection which in most cases lasts about 2 to 5 days.	D	C- Intoxication involves food poisoning in which the organism grows in food and releases a heat stable toxin from the cells on pre-formed food as salmonella spp	The statement is **false** because **Salmonella** causes infection/invasion (requires a longer incubation period) and is not an example of food poisoning due to a pre-formed toxin (intoxication).	Intoxication (pre-formed toxin) is not caused by *Salmonella*, which is an infection.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P82, Q19: As regard food poisoning the following organisms can cause food poisoning except :	Staphylococcal aurus	Hepatitis B virus.	Clostridium botulinum	Salmonella spp	Hepatitis A virus	B	Hepatitis B virus.	**Hepatitis B Virus (HBV)** is transmitted by blood, sexual contact, and vertically, and is not a cause of food poisoning. The other listed organisms can all cause foodborne illness (either infection or intoxication).	HBV is not a foodborne illness pathogen.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P82, Q20: Types of human botulism are all of the following except	Infant botulism	Unclassified	Air- born botulism	Wound botulism	Food-borne botulism	C	Air- born botulism	Air-borne botulism does not occur naturally. The main natural forms are food-borne, infant, and wound botulism.	Air-borne botulism is not a natural form of the disease.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P82, Q21: As regard staphylococcal food poisoning	Gram negative cocci	Incubation period 72 hours	produce heat labial toxin	Manifestation simulates gastroenteritis	the food handler carries the organism in their GUT	D	Manifestation simulates gastroenteritis	*Staphylococcus aureus* food poisoning causes acute symptoms (severe vomiting, nausea, abdominal cramps, and diarrhea) that closely **simulate gastroenteritis** (D). It is caused by a Gram-positive coccus (A is false), has a short incubation (1-6 hours, B is false), and the toxin is heat-stable (C is false). The organism is carried on the skin/nose, not primarily the gut (E is false).	*S. aureus* food poisoning symptoms mimic gastroenteritis.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P83, Q22: As regard campylobacter food poisoning the following are correct except:	the most common causes of foodborne illness.	It is present in the gut of a wide range of animals, especially birds.	Outbreaks have been linked to the consumption of undercooked poultry, mince and sausages.	unpasteurized milk does not cause campylobacter food poisoning	Pets may also be a source of infection.	D	unpasteurized milk does not cause campylobacter food poisoning	The statement is **false** because unpasteurized milk is a well-known source of *Campylobacter* infection.	Unpasteurized milk is a recognized source of *Campylobacter*.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P83, Q23: As regard Neurological signs and symptoms of botulism all the following are correct except:	symmetrical	Ascending	flaccid paralysis	motor and autonomic nerves,	usually beginning with cranial nerves	B	Ascending	Botulism causes a characteristic **descending** paralysis (starting with cranial nerves), not an ascending paralysis, which is typical of Guillain-Barré syndrome.	Botulism causes a descending flaccid paralysis.	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P83, Q24: As regard salmonella food poisoning all of the following are correct except:	Incubation period from 1 to 6 hour.	Gram -ve bacilli.	Treatment correction of dehydration and antibiotics.	Salmonella is associated mainly with raw meats, poultry and dairy products.	Causing symptoms and signs of gastroenteritis.	A	Incubation period from 1 to 6 hour.	The incubation period for *Salmonella* infection is typically **6-48 hours** or longer, as it requires infection and invasion. A very short incubation period (1-6 hours) is characteristic of pre-formed toxin ingestion (e.g., *S. aureus*).	*Salmonella* incubation is typically 6-48 hours (longer than 1-6 hours).	Food Poisoning				
ريحانة الطبMCQ infections MA Summary	P84, Q1: Woolsorter's disease is	Plague	Legionnaires' disease	Anthrax	Klebsiella-induced pneumonia	Anthrax	C	Anthrax	**Woolsorter's disease** is the historical name for the **pulmonary (inhalation) form of Anthrax**, caused by inhaling spores of *Bacillus anthracis* (a Gram-positive rod). It was named after the wool and hide industry workers who inhaled the spores during their work.	Woolsorter's disease is Inhalation Anthrax.	Infectious Diseases				
ريحانة الطبMCQ infections MA Summary	P84, Q2: Woolsorter's disease is	Plague	Legionnaires' disease	Klebsiella-induced pneumonia	Anthrax		D	Anthrax	Woolsorter's disease is the historical term for **inhalation anthrax**, caused by inhaling *Bacillus anthracis* spores, often associated with handling animal products like wool.	Woolsorter's disease = Inhalation Anthrax.	Infectious Diseases				
ريحانة الطبMCQ infections MA Summary	P84, Q3: A man presents with severe vomiting. He reports not being able to keep fluids down for the past 12 hours. You suspect a diagnosis of gastroenteritis and on discussing possible causes he mentions reheating curry with rice the night before. What is the most likely causative organism?	Escherichia coli	Campylobacter	Salmonella	Shigella	Bacillus cereus	E	Bacillus cereus	The combination of **severe vomiting** and the specific food history of **reheated rice** is highly suggestive of the **emetic-type food poisoning** caused by the pre-formed toxin of **Bacillus cereus**. This toxin-mediated illness has a very short incubation period (1-5 hours).	Vomiting + Reheated Rice = *Bacillus cereus* (emetic type).	Food Poisoning				
